"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"18.06.2020 06:00 - 18.06.2020 06:15","48445","49369"
"18.06.2020 06:15 - 18.06.2020 06:30","50369","51335"
"18.06.2020 06:30 - 18.06.2020 06:45","52008","52808"
"18.06.2020 06:45 - 18.06.2020 07:00","53602","54191"
"18.06.2020 07:00 - 18.06.2020 07:15","55401","55979"
"18.06.2020 07:15 - 18.06.2020 07:30","56268","57333"
"18.06.2020 07:30 - 18.06.2020 07:45","57415","58449"
"18.06.2020 07:45 - 18.06.2020 08:00","57993","59262"
"18.06.2020 08:00 - 18.06.2020 08:15","59113","60355"
"18.06.2020 08:15 - 18.06.2020 08:30","59875","60854"
"18.06.2020 08:30 - 18.06.2020 08:45","59982","61414"
"18.06.2020 08:45 - 18.06.2020 09:00","60578","61590"
"18.06.2020 09:00 - 18.06.2020 09:15","60418","61354"
"18.06.2020 09:15 - 18.06.2020 09:30","60450","61949"
"18.06.2020 09:30 - 18.06.2020 09:45","61197","62501"
"18.06.2020 09:45 - 18.06.2020 10:00","61822","63103"
"18.06.2020 10:00 - 18.06.2020 10:15","61931","63044"
"18.06.2020 10:15 - 18.06.2020 10:30","62589","63434"
"18.06.2020 10:30 - 18.06.2020 10:45","63011","63778"
"18.06.2020 10:45 - 18.06.2020 11:00","63258","63960"
"18.06.2020 11:00 - 18.06.2020 11:15","63672","64192"
"18.06.2020 11:15 - 18.06.2020 11:30","63806","64672"
"18.06.2020 11:30 - 18.06.2020 11:45","64144","65017"
"18.06.2020 11:45 - 18.06.2020 12:00","64387","65171"
"18.06.2020 12:00 - 18.06.2020 12:15","64074","64680"
"18.06.2020 12:15 - 18.06.2020 12:30","64060","64252"
"18.06.2020 12:30 - 18.06.2020 12:45","63843","64130"
"18.06.2020 12:45 - 18.06.2020 13:00","63765","64012"
"18.06.2020 13:00 - 18.06.2020 13:15","63654","63859"
"18.06.2020 13:15 - 18.06.2020 13:30","63367","63533"
"18.06.2020 13:30 - 18.06.2020 13:45","63178","63170"
"18.06.2020 13:45 - 18.06.2020 14:00","62344","62609"
"18.06.2020 14:00 - 18.06.2020 14:15","62076","62300"
"18.06.2020 14:15 - 18.06.2020 14:30","61710","62227"
"18.06.2020 14:30 - 18.06.2020 14:45","61421","61935"
"18.06.2020 14:45 - 18.06.2020 15:00","61195","61853"
"18.06.2020 15:00 - 18.06.2020 15:15","61038","61774"
"18.06.2020 15:15 - 18.06.2020 15:30","60981","61212"
"18.06.2020 15:30 - 18.06.2020 15:45","60732","60870"
"18.06.2020 15:45 - 18.06.2020 16:00","60378","60302"
"18.06.2020 16:00 - 18.06.2020 16:15","60228","59945"
"18.06.2020 16:15 - 18.06.2020 16:30","59957","59839"
"18.06.2020 16:30 - 18.06.2020 16:45","59546","59443"
"18.06.2020 16:45 - 18.06.2020 17:00","59326","59133"
"18.06.2020 17:00 - 18.06.2020 17:15","59440","59347"
"18.06.2020 17:15 - 18.06.2020 17:30","59445","59261"
"18.06.2020 17:30 - 18.06.2020 17:45","59488","59290"
"18.06.2020 17:45 - 18.06.2020 18:00","59628","59299"
"18.06.2020 18:00 - 18.06.2020 18:15","59378","59207"
"18.06.2020 18:15 - 18.06.2020 18:30","59350","58794"
"18.06.2020 18:30 - 18.06.2020 18:45","59042","58893"
"18.06.2020 18:45 - 18.06.2020 19:00","58916","58658"
"18.06.2020 19:00 - 18.06.2020 19:15","58372","58668"
"18.06.2020 19:15 - 18.06.2020 19:30","58006","58041"
"18.06.2020 19:30 - 18.06.2020 19:45","57547","57725"
"18.06.2020 19:45 - 18.06.2020 20:00","57261","57283"
"18.06.2020 20:00 - 18.06.2020 20:15","56339","56447"
"18.06.2020 20:15 - 18.06.2020 20:30","55643","55619"
"18.06.2020 20:30 - 18.06.2020 20:45","54955","54796"
"18.06.2020 20:45 - 18.06.2020 21:00","54370","54071"
"18.06.2020 21:00 - 18.06.2020 21:15","53494","53376"
"18.06.2020 21:15 - 18.06.2020 21:30","52514","52764"
"18.06.2020 21:30 - 18.06.2020 21:45","52376","52140"
"18.06.2020 21:45 - 18.06.2020 22:00","52041","51903"
"18.06.2020 22:00 - 18.06.2020 22:15","51878","51713"
"18.06.2020 22:15 - 18.06.2020 22:30","51023","51170"
"18.06.2020 22:30 - 18.06.2020 22:45","50200","50419"
"18.06.2020 22:45 - 18.06.2020 23:00","49201","49413"
"18.06.2020 23:00 - 18.06.2020 23:15","48052","48112"
"18.06.2020 23:15 - 18.06.2020 23:30","47086","47230"
"18.06.2020 23:30 - 18.06.2020 23:45","46159","46227"
"18.06.2020 23:45 - 19.06.2020 00:00","45667","45476"
"19.06.2020 00:00 - 19.06.2020 00:15","45478","44643"
"19.06.2020 00:15 - 19.06.2020 00:30","44970","44213"
"19.06.2020 00:30 - 19.06.2020 00:45","44455","43633"
"19.06.2020 00:45 - 19.06.2020 01:00","44094","42972"
"19.06.2020 01:00 - 19.06.2020 01:15","43548","42386"
"19.06.2020 01:15 - 19.06.2020 01:30","43243","42092"
"19.06.2020 01:30 - 19.06.2020 01:45","42963","41593"
"19.06.2020 01:45 - 19.06.2020 02:00","42587","41364"
"19.06.2020 02:00 - 19.06.2020 02:15","42001","40903"
"19.06.2020 02:15 - 19.06.2020 02:30","41982","40515"
"19.06.2020 02:30 - 19.06.2020 02:45","41764","40446"
"19.06.2020 02:45 - 19.06.2020 03:00","41683","40577"
"19.06.2020 03:00 - 19.06.2020 03:15","41808","40537"
"19.06.2020 03:15 - 19.06.2020 03:30","41960","40523"
"19.06.2020 03:30 - 19.06.2020 03:45","41867","40419"
"19.06.2020 03:45 - 19.06.2020 04:00","41919","40540"
"19.06.2020 04:00 - 19.06.2020 04:15","42378","41128"
"19.06.2020 04:15 - 19.06.2020 04:30","42691","41289"
"19.06.2020 04:30 - 19.06.2020 04:45","42996","41431"
"19.06.2020 04:45 - 19.06.2020 05:00","43575","41768"
"19.06.2020 05:00 - 19.06.2020 05:15","44540","42662"
"19.06.2020 05:15 - 19.06.2020 05:30","44947","42874"
"19.06.2020 05:30 - 19.06.2020 05:45","45872","43781"
"19.06.2020 05:45 - 19.06.2020 06:00","47070","45192"
"19.06.2020 06:00 - 19.06.2020 06:15","49865","48003"
"19.06.2020 06:15 - 19.06.2020 06:30","51573","49836"
"19.06.2020 06:30 - 19.06.2020 06:45","52942","51208"
"19.06.2020 06:45 - 19.06.2020 07:00","54256","52353"
"19.06.2020 07:00 - 19.06.2020 07:15","55857","54415"
"19.06.2020 07:15 - 19.06.2020 07:30","56927","55491"
"19.06.2020 07:30 - 19.06.2020 07:45","57481","56877"
"19.06.2020 07:45 - 19.06.2020 08:00","58602","57684"
"19.06.2020 08:00 - 19.06.2020 08:15","59530","58611"
"19.06.2020 08:15 - 19.06.2020 08:30","59963","59148"
"19.06.2020 08:30 - 19.06.2020 08:45","60288","59500"
"19.06.2020 08:45 - 19.06.2020 09:00","60759","59867"
"19.06.2020 09:00 - 19.06.2020 09:15","60867","59568"
"19.06.2020 09:15 - 19.06.2020 09:30","61458","60086"
"19.06.2020 09:30 - 19.06.2020 09:45","62091","60579"
"19.06.2020 09:45 - 19.06.2020 10:00","62666","60991"
"19.06.2020 10:00 - 19.06.2020 10:15","62844","61185"
"19.06.2020 10:15 - 19.06.2020 10:30","63266","61243"
"19.06.2020 10:30 - 19.06.2020 10:45","63596","61298"
"19.06.2020 10:45 - 19.06.2020 11:00","64210","61864"
"19.06.2020 11:00 - 19.06.2020 11:15","64642","62070"
"19.06.2020 11:15 - 19.06.2020 11:30","64878","62145"
"19.06.2020 11:30 - 19.06.2020 11:45","65086","62498"
"19.06.2020 11:45 - 19.06.2020 12:00","65211","62564"
"19.06.2020 12:00 - 19.06.2020 12:15","65000","62178"
"19.06.2020 12:15 - 19.06.2020 12:30","64969","61572"
"19.06.2020 12:30 - 19.06.2020 12:45","64591","61318"
"19.06.2020 12:45 - 19.06.2020 13:00","64320","61216"
"19.06.2020 13:00 - 19.06.2020 13:15","63945","60634"
"19.06.2020 13:15 - 19.06.2020 13:30","63333","60006"
"19.06.2020 13:30 - 19.06.2020 13:45","62993","59033"
"19.06.2020 13:45 - 19.06.2020 14:00","62105","58797"
"19.06.2020 14:00 - 19.06.2020 14:15","61780","58244"
"19.06.2020 14:15 - 19.06.2020 14:30","61512","58362"
"19.06.2020 14:30 - 19.06.2020 14:45","61126","58392"
"19.06.2020 14:45 - 19.06.2020 15:00","61106","58111"
"19.06.2020 15:00 - 19.06.2020 15:15","60919","58050"
"19.06.2020 15:15 - 19.06.2020 15:30","60242","57631"
"19.06.2020 15:30 - 19.06.2020 15:45","59966","57356"
"19.06.2020 15:45 - 19.06.2020 16:00","59475","57087"
"19.06.2020 16:00 - 19.06.2020 16:15","59258","57146"
"19.06.2020 16:15 - 19.06.2020 16:30","59337","56900"
"19.06.2020 16:30 - 19.06.2020 16:45","59015","56875"
"19.06.2020 16:45 - 19.06.2020 17:00","58856","56750"
"19.06.2020 17:00 - 19.06.2020 17:15","59219","56734"
"19.06.2020 17:15 - 19.06.2020 17:30","59234","56685"
"19.06.2020 17:30 - 19.06.2020 17:45","59153","56454"
"19.06.2020 17:45 - 19.06.2020 18:00","59059","56533"
"19.06.2020 18:00 - 19.06.2020 18:15","58648","56666"
"19.06.2020 18:15 - 19.06.2020 18:30","58491","56452"
"19.06.2020 18:30 - 19.06.2020 18:45","58335","56317"
"19.06.2020 18:45 - 19.06.2020 19:00","58095","56396"
"19.06.2020 19:00 - 19.06.2020 19:15","57782","56288"
"19.06.2020 19:15 - 19.06.2020 19:30","57222","55625"
"19.06.2020 19:30 - 19.06.2020 19:45","56902","55486"
"19.06.2020 19:45 - 19.06.2020 20:00","56723","54867"
"19.06.2020 20:00 - 19.06.2020 20:15","55456","54135"
"19.06.2020 20:15 - 19.06.2020 20:30","54638","53141"
"19.06.2020 20:30 - 19.06.2020 20:45","53998","52470"
"19.06.2020 20:45 - 19.06.2020 21:00","53361","51762"
"19.06.2020 21:00 - 19.06.2020 21:15","52798","50889"
"19.06.2020 21:15 - 19.06.2020 21:30","52404","50465"
"19.06.2020 21:30 - 19.06.2020 21:45","51712","50114"
"19.06.2020 21:45 - 19.06.2020 22:00","51439","49669"
"19.06.2020 22:00 - 19.06.2020 22:15","50980","49474"
"19.06.2020 22:15 - 19.06.2020 22:30","50215","48893"
"19.06.2020 22:30 - 19.06.2020 22:45","49248","48045"
"19.06.2020 22:45 - 19.06.2020 23:00","48603","47198"
"19.06.2020 23:00 - 19.06.2020 23:15","47581","45931"
"19.06.2020 23:15 - 19.06.2020 23:30","46697","45086"
"19.06.2020 23:30 - 19.06.2020 23:45","45932","44144"
"19.06.2020 23:45 - 20.06.2020 00:00","45302","43462"
"20.06.2020 00:00 - 20.06.2020 00:15","43127","42517"
"20.06.2020 00:15 - 20.06.2020 00:30","42656","41770"
"20.06.2020 00:30 - 20.06.2020 00:45","42042","41162"
"20.06.2020 00:45 - 20.06.2020 01:00","41570","40623"
"20.06.2020 01:00 - 20.06.2020 01:15","40874","40258"
"20.06.2020 01:15 - 20.06.2020 01:30","40673","39710"
"20.06.2020 01:30 - 20.06.2020 01:45","40200","39076"
"20.06.2020 01:45 - 20.06.2020 02:00","39721","38898"
"20.06.2020 02:00 - 20.06.2020 02:15","39423","38596"
"20.06.2020 02:15 - 20.06.2020 02:30","39128","38215"
"20.06.2020 02:30 - 20.06.2020 02:45","38895","38075"
"20.06.2020 02:45 - 20.06.2020 03:00","38653","38107"
"20.06.2020 03:00 - 20.06.2020 03:15","38577","37967"
"20.06.2020 03:15 - 20.06.2020 03:30","38535","38043"
"20.06.2020 03:30 - 20.06.2020 03:45","38385","38039"
"20.06.2020 03:45 - 20.06.2020 04:00","38258","38146"
"20.06.2020 04:00 - 20.06.2020 04:15","38254","38025"
"20.06.2020 04:15 - 20.06.2020 04:30","38269","37969"
"20.06.2020 04:30 - 20.06.2020 04:45","38310","38161"
"20.06.2020 04:45 - 20.06.2020 05:00","38275","37967"
"20.06.2020 05:00 - 20.06.2020 05:15","38408","37951"
"20.06.2020 05:15 - 20.06.2020 05:30","38116","37489"
"20.06.2020 05:30 - 20.06.2020 05:45","38243","37646"
"20.06.2020 05:45 - 20.06.2020 06:00","38396","38002"
"20.06.2020 06:00 - 20.06.2020 06:15","39345","39112"
"20.06.2020 06:15 - 20.06.2020 06:30","39504","39638"
"20.06.2020 06:30 - 20.06.2020 06:45","39995","40023"
"20.06.2020 06:45 - 20.06.2020 07:00","40823","40769"
"20.06.2020 07:00 - 20.06.2020 07:15","42127","41835"
"20.06.2020 07:15 - 20.06.2020 07:30","42919","42707"
"20.06.2020 07:30 - 20.06.2020 07:45","43981","43635"
"20.06.2020 07:45 - 20.06.2020 08:00","45229","44532"
"20.06.2020 08:00 - 20.06.2020 08:15","46163","45691"
"20.06.2020 08:15 - 20.06.2020 08:30","46969","46499"
"20.06.2020 08:30 - 20.06.2020 08:45","48165","47436"
"20.06.2020 08:45 - 20.06.2020 09:00","48945","48250"
"20.06.2020 09:00 - 20.06.2020 09:15","49617","49124"
"20.06.2020 09:15 - 20.06.2020 09:30","50376","49763"
"20.06.2020 09:30 - 20.06.2020 09:45","51262","50926"
"20.06.2020 09:45 - 20.06.2020 10:00","51973","51350"
"20.06.2020 10:00 - 20.06.2020 10:15","52328","51911"
"20.06.2020 10:15 - 20.06.2020 10:30","52793","52179"
"20.06.2020 10:30 - 20.06.2020 10:45","53060","52673"
"20.06.2020 10:45 - 20.06.2020 11:00","53303","52821"
"20.06.2020 11:00 - 20.06.2020 11:15","53796","53361"
"20.06.2020 11:15 - 20.06.2020 11:30","54141","53592"
"20.06.2020 11:30 - 20.06.2020 11:45","54291","53777"
"20.06.2020 11:45 - 20.06.2020 12:00","54476","54011"
"20.06.2020 12:00 - 20.06.2020 12:15","53888","53527"
"20.06.2020 12:15 - 20.06.2020 12:30","53708","53473"
"20.06.2020 12:30 - 20.06.2020 12:45","53647","52912"
"20.06.2020 12:45 - 20.06.2020 13:00","53318","52283"
"20.06.2020 13:00 - 20.06.2020 13:15","52885","51745"
"20.06.2020 13:15 - 20.06.2020 13:30","52561","51380"
"20.06.2020 13:30 - 20.06.2020 13:45","51914","50955"
"20.06.2020 13:45 - 20.06.2020 14:00","51289","50342"
"20.06.2020 14:00 - 20.06.2020 14:15","50911","49689"
"20.06.2020 14:15 - 20.06.2020 14:30","50445","49473"
"20.06.2020 14:30 - 20.06.2020 14:45","50386","49482"
"20.06.2020 14:45 - 20.06.2020 15:00","49899","49278"
"20.06.2020 15:00 - 20.06.2020 15:15","49861","49044"
"20.06.2020 15:15 - 20.06.2020 15:30","49649","48469"
"20.06.2020 15:30 - 20.06.2020 15:45","49635","48527"
"20.06.2020 15:45 - 20.06.2020 16:00","49324","48297"
"20.06.2020 16:00 - 20.06.2020 16:15","49298","48623"
"20.06.2020 16:15 - 20.06.2020 16:30","49123","48234"
"20.06.2020 16:30 - 20.06.2020 16:45","49372","48340"
"20.06.2020 16:45 - 20.06.2020 17:00","49032","48592"
"20.06.2020 17:00 - 20.06.2020 17:15","49332","48745"
"20.06.2020 17:15 - 20.06.2020 17:30","49266","48669"
"20.06.2020 17:30 - 20.06.2020 17:45","49514","49046"
"20.06.2020 17:45 - 20.06.2020 18:00","49322","49231"
"20.06.2020 18:00 - 20.06.2020 18:15","49978","49719"
"20.06.2020 18:15 - 20.06.2020 18:30","50243","49687"
"20.06.2020 18:30 - 20.06.2020 18:45","49872","49792"
"20.06.2020 18:45 - 20.06.2020 19:00","49459","49738"
"20.06.2020 19:00 - 20.06.2020 19:15","49196","50041"
"20.06.2020 19:15 - 20.06.2020 19:30","48950","49445"
"20.06.2020 19:30 - 20.06.2020 19:45","48651","49037"
"20.06.2020 19:45 - 20.06.2020 20:00","48292","48626"
"20.06.2020 20:00 - 20.06.2020 20:15","47690","48188"
"20.06.2020 20:15 - 20.06.2020 20:30","46815","47571"
"20.06.2020 20:30 - 20.06.2020 20:45","46227","46915"
"20.06.2020 20:45 - 20.06.2020 21:00","45556","46442"
"20.06.2020 21:00 - 20.06.2020 21:15","44254","45953"
"20.06.2020 21:15 - 20.06.2020 21:30","44969","45515"
"20.06.2020 21:30 - 20.06.2020 21:45","44427","45177"
"20.06.2020 21:45 - 20.06.2020 22:00","44481","45362"
"20.06.2020 22:00 - 20.06.2020 22:15","44563","45461"
"20.06.2020 22:15 - 20.06.2020 22:30","43983","45147"
"20.06.2020 22:30 - 20.06.2020 22:45","43590","44361"
"20.06.2020 22:45 - 20.06.2020 23:00","43029","43650"
"20.06.2020 23:00 - 20.06.2020 23:15","42153","42627"
"20.06.2020 23:15 - 20.06.2020 23:30","41587","41850"
"20.06.2020 23:30 - 20.06.2020 23:45","41129","41163"
"20.06.2020 23:45 - 21.06.2020 00:00","40685","40649"
"21.06.2020 00:00 - 21.06.2020 00:15","39711","39697"
"21.06.2020 00:15 - 21.06.2020 00:30","39210","39047"
"21.06.2020 00:30 - 21.06.2020 00:45","38486","38401"
"21.06.2020 00:45 - 21.06.2020 01:00","38250","37859"
"21.06.2020 01:00 - 21.06.2020 01:15","37085","37100"
"21.06.2020 01:15 - 21.06.2020 01:30","37046","36864"
"21.06.2020 01:30 - 21.06.2020 01:45","36671","36705"
"21.06.2020 01:45 - 21.06.2020 02:00","36077","36351"
"21.06.2020 02:00 - 21.06.2020 02:15","35700","35812"
"21.06.2020 02:15 - 21.06.2020 02:30","35820","35735"
"21.06.2020 02:30 - 21.06.2020 02:45","35544","35541"
"21.06.2020 02:45 - 21.06.2020 03:00","35276","35337"
"21.06.2020 03:00 - 21.06.2020 03:15","35600","35140"
"21.06.2020 03:15 - 21.06.2020 03:30","35463","35006"
"21.06.2020 03:30 - 21.06.2020 03:45","35083","34848"
"21.06.2020 03:45 - 21.06.2020 04:00","34867","34861"
"21.06.2020 04:00 - 21.06.2020 04:15","35163","34964"
"21.06.2020 04:15 - 21.06.2020 04:30","35125","34921"
"21.06.2020 04:30 - 21.06.2020 04:45","34961","35017"
"21.06.2020 04:45 - 21.06.2020 05:00","35008","34703"
"21.06.2020 05:00 - 21.06.2020 05:15","35158","34581"
"21.06.2020 05:15 - 21.06.2020 05:30","34836","34281"
"21.06.2020 05:30 - 21.06.2020 05:45","34824","34407"
"21.06.2020 05:45 - 21.06.2020 06:00","34818","34236"
"21.06.2020 06:00 - 21.06.2020 06:15","35434","34828"
"21.06.2020 06:15 - 21.06.2020 06:30","35180","35122"
"21.06.2020 06:30 - 21.06.2020 06:45","35739","35420"
"21.06.2020 06:45 - 21.06.2020 07:00","35758","35316"
"21.06.2020 07:00 - 21.06.2020 07:15","36145","36163"
"21.06.2020 07:15 - 21.06.2020 07:30","36515","36992"
"21.06.2020 07:30 - 21.06.2020 07:45","37674","37667"
"21.06.2020 07:45 - 21.06.2020 08:00","39072","38527"
"21.06.2020 08:00 - 21.06.2020 08:15","39372","39590"
"21.06.2020 08:15 - 21.06.2020 08:30","40384","40598"
"21.06.2020 08:30 - 21.06.2020 08:45","41498","41569"
"21.06.2020 08:45 - 21.06.2020 09:00","42104","42307"
"21.06.2020 09:00 - 21.06.2020 09:15","42808","43262"
"21.06.2020 09:15 - 21.06.2020 09:30","44062","43972"
"21.06.2020 09:30 - 21.06.2020 09:45","44719","44435"
"21.06.2020 09:45 - 21.06.2020 10:00","45230","44768"
"21.06.2020 10:00 - 21.06.2020 10:15","46044","45488"
"21.06.2020 10:15 - 21.06.2020 10:30","46963","46108"
"21.06.2020 10:30 - 21.06.2020 10:45","47644","46769"
"21.06.2020 10:45 - 21.06.2020 11:00","48222","47458"
"21.06.2020 11:00 - 21.06.2020 11:15","49231","47774"
"21.06.2020 11:15 - 21.06.2020 11:30","50257","48482"
"21.06.2020 11:30 - 21.06.2020 11:45","50702","48753"
"21.06.2020 11:45 - 21.06.2020 12:00","50912","48554"
"21.06.2020 12:00 - 21.06.2020 12:15","50657","48517"
"21.06.2020 12:15 - 21.06.2020 12:30","50218","47980"
"21.06.2020 12:30 - 21.06.2020 12:45","49777","47792"
"21.06.2020 12:45 - 21.06.2020 13:00","49327","47197"
"21.06.2020 13:00 - 21.06.2020 13:15","48916","46703"
"21.06.2020 13:15 - 21.06.2020 13:30","48854","46229"
"21.06.2020 13:30 - 21.06.2020 13:45","47891","45995"
"21.06.2020 13:45 - 21.06.2020 14:00","47522","45641"
"21.06.2020 14:00 - 21.06.2020 14:15","46913","45295"
"21.06.2020 14:15 - 21.06.2020 14:30","46544","44864"
"21.06.2020 14:30 - 21.06.2020 14:45","46195","44851"
"21.06.2020 14:45 - 21.06.2020 15:00","45850","44496"
"21.06.2020 15:00 - 21.06.2020 15:15","46002","44397"
"21.06.2020 15:15 - 21.06.2020 15:30","45303","44127"
"21.06.2020 15:30 - 21.06.2020 15:45","45444","43635"
"21.06.2020 15:45 - 21.06.2020 16:00","45060","43450"
"21.06.2020 16:00 - 21.06.2020 16:15","45219","43537"
"21.06.2020 16:15 - 21.06.2020 16:30","44693","43975"
"21.06.2020 16:30 - 21.06.2020 16:45","45622","44243"
"21.06.2020 16:45 - 21.06.2020 17:00","45226","44536"
"21.06.2020 17:00 - 21.06.2020 17:15","46279","44705"
"21.06.2020 17:15 - 21.06.2020 17:30","46279","44792"
"21.06.2020 17:30 - 21.06.2020 17:45","46664","45400"
"21.06.2020 17:45 - 21.06.2020 18:00","46908","45644"
"21.06.2020 18:00 - 21.06.2020 18:15","47708","46469"
"21.06.2020 18:15 - 21.06.2020 18:30","48038","46201"
"21.06.2020 18:30 - 21.06.2020 18:45","47717","46470"
"21.06.2020 18:45 - 21.06.2020 19:00","47320","46483"
"21.06.2020 19:00 - 21.06.2020 19:15","47402","46567"
"21.06.2020 19:15 - 21.06.2020 19:30","47115","46270"
"21.06.2020 19:30 - 21.06.2020 19:45","46870","46073"
"21.06.2020 19:45 - 21.06.2020 20:00","46904","45997"
"21.06.2020 20:00 - 21.06.2020 20:15","46463","45900"
"21.06.2020 20:15 - 21.06.2020 20:30","45862","45637"
"21.06.2020 20:30 - 21.06.2020 20:45","45575","45232"
"21.06.2020 20:45 - 21.06.2020 21:00","44954","44795"
"21.06.2020 21:00 - 21.06.2020 21:15","43562","44732"
"21.06.2020 21:15 - 21.06.2020 21:30","44624","44610"
"21.06.2020 21:30 - 21.06.2020 21:45","44345","44413"
"21.06.2020 21:45 - 21.06.2020 22:00","44906","44884"
"21.06.2020 22:00 - 21.06.2020 22:15","45343","45788"
"21.06.2020 22:15 - 21.06.2020 22:30","45003","45729"
"21.06.2020 22:30 - 21.06.2020 22:45","44340","44979"
"21.06.2020 22:45 - 21.06.2020 23:00","43826","44085"
"21.06.2020 23:00 - 21.06.2020 23:15","43085","43125"
"21.06.2020 23:15 - 21.06.2020 23:30","42293","42250"
"21.06.2020 23:30 - 21.06.2020 23:45","41683","41632"
"21.06.2020 23:45 - 22.06.2020 00:00","41159","41188"
"22.06.2020 00:00 - 22.06.2020 00:15","39596","40243"
"22.06.2020 00:15 - 22.06.2020 00:30","39262","39781"
"22.06.2020 00:30 - 22.06.2020 00:45","38785","39180"
"22.06.2020 00:45 - 22.06.2020 01:00","38439","38849"
"22.06.2020 01:00 - 22.06.2020 01:15","37449","38199"
"22.06.2020 01:15 - 22.06.2020 01:30","37388","37873"
"22.06.2020 01:30 - 22.06.2020 01:45","37148","37533"
"22.06.2020 01:45 - 22.06.2020 02:00","36555","37399"
"22.06.2020 02:00 - 22.06.2020 02:15","36409","36881"
"22.06.2020 02:15 - 22.06.2020 02:30","36485","36868"
"22.06.2020 02:30 - 22.06.2020 02:45","36306","36908"
"22.06.2020 02:45 - 22.06.2020 03:00","36216","36786"
"22.06.2020 03:00 - 22.06.2020 03:15","36392","36990"
"22.06.2020 03:15 - 22.06.2020 03:30","36475","36883"
"22.06.2020 03:30 - 22.06.2020 03:45","36389","36994"
"22.06.2020 03:45 - 22.06.2020 04:00","36533","37083"
"22.06.2020 04:00 - 22.06.2020 04:15","37012","37692"
"22.06.2020 04:15 - 22.06.2020 04:30","37352","37884"
"22.06.2020 04:30 - 22.06.2020 04:45","37618","38070"
"22.06.2020 04:45 - 22.06.2020 05:00","38315","38570"
"22.06.2020 05:00 - 22.06.2020 05:15","39592","39912"
"22.06.2020 05:15 - 22.06.2020 05:30","39836","40777"
"22.06.2020 05:30 - 22.06.2020 05:45","40828","42067"
"22.06.2020 05:45 - 22.06.2020 06:00","42462","43640"
"22.06.2020 06:00 - 22.06.2020 06:15","45776","46989"
"22.06.2020 06:15 - 22.06.2020 06:30","48043","49010"
"22.06.2020 06:30 - 22.06.2020 06:45","49741","50880"
"22.06.2020 06:45 - 22.06.2020 07:00","51298","52660"
"22.06.2020 07:00 - 22.06.2020 07:15","53440","54919"
"22.06.2020 07:15 - 22.06.2020 07:30","54748","56423"
"22.06.2020 07:30 - 22.06.2020 07:45","55769","57495"
"22.06.2020 07:45 - 22.06.2020 08:00","56646","59252"
"22.06.2020 08:00 - 22.06.2020 08:15","57601","60816"
"22.06.2020 08:15 - 22.06.2020 08:30","58457","61401"
"22.06.2020 08:30 - 22.06.2020 08:45","58699","61790"
"22.06.2020 08:45 - 22.06.2020 09:00","59459","62194"
"22.06.2020 09:00 - 22.06.2020 09:15","59335","61840"
"22.06.2020 09:15 - 22.06.2020 09:30","59907","62043"
"22.06.2020 09:30 - 22.06.2020 09:45","60517","62308"
"22.06.2020 09:45 - 22.06.2020 10:00","61088","62693"
"22.06.2020 10:00 - 22.06.2020 10:15","61365","62419"
"22.06.2020 10:15 - 22.06.2020 10:30","61781","62654"
"22.06.2020 10:30 - 22.06.2020 10:45","62392","62895"
"22.06.2020 10:45 - 22.06.2020 11:00","62867","63506"
"22.06.2020 11:00 - 22.06.2020 11:15","63175","63450"
"22.06.2020 11:15 - 22.06.2020 11:30","63177","63974"
"22.06.2020 11:30 - 22.06.2020 11:45","63659","64221"
"22.06.2020 11:45 - 22.06.2020 12:00","63756","64126"
"22.06.2020 12:00 - 22.06.2020 12:15","63666","63655"
"22.06.2020 12:15 - 22.06.2020 12:30","63511","63389"
"22.06.2020 12:30 - 22.06.2020 12:45","63475","63145"
"22.06.2020 12:45 - 22.06.2020 13:00","63617","63274"
"22.06.2020 13:00 - 22.06.2020 13:15","63151","62989"
"22.06.2020 13:15 - 22.06.2020 13:30","62711","62621"
"22.06.2020 13:30 - 22.06.2020 13:45","62372","62140"
"22.06.2020 13:45 - 22.06.2020 14:00","61768","61616"
"22.06.2020 14:00 - 22.06.2020 14:15","61529","61352"
"22.06.2020 14:15 - 22.06.2020 14:30","61441","61134"
"22.06.2020 14:30 - 22.06.2020 14:45","61415","60700"
"22.06.2020 14:45 - 22.06.2020 15:00","61055","60586"
"22.06.2020 15:00 - 22.06.2020 15:15","61049","60352"
"22.06.2020 15:15 - 22.06.2020 15:30","60582","60612"
"22.06.2020 15:30 - 22.06.2020 15:45","60299","60030"
"22.06.2020 15:45 - 22.06.2020 16:00","59864","59546"
"22.06.2020 16:00 - 22.06.2020 16:15","59515","59755"
"22.06.2020 16:15 - 22.06.2020 16:30","59070","59457"
"22.06.2020 16:30 - 22.06.2020 16:45","58842","59262"
"22.06.2020 16:45 - 22.06.2020 17:00","58614","58882"
"22.06.2020 17:00 - 22.06.2020 17:15","58625","59269"
"22.06.2020 17:15 - 22.06.2020 17:30","58639","59141"
"22.06.2020 17:30 - 22.06.2020 17:45","58615","59279"
"22.06.2020 17:45 - 22.06.2020 18:00","58703","59127"
"22.06.2020 18:00 - 22.06.2020 18:15","58692","59446"
"22.06.2020 18:15 - 22.06.2020 18:30","58436","59124"
"22.06.2020 18:30 - 22.06.2020 18:45","58387","58727"
